"id","status_group","latitude","longitude","region","management","quantity","population","IMPinstaller","IMPfunder"
25718,"functional",-10.14899411,39.57634991,"Lindi","vwc","insufficient",1,"Other","Other"
65004,"non-functional",-10.02673836,39.57761816,"Lindi","vwc","enough",200,"Other","Other"
8984,"non-functional",-8.52275037,39.17345604,"Lindi","vwc","insufficient",256,"DWE","GOVERNMENT OF TANZANIA"
16430,"functional",-10.02690242,39.57771655,"Lindi","vwc","enough",400,"Other","Other"
12481,"functional",-10.02264906,39.56663403,"Lindi","vwc","enough",500,"Other","Other"
13321,"functional-needs-repair",-8.77819479,38.93244216,"Lindi","vwc","enough",530,"DWE","GOVERNMENT OF TANZANIA"
44785,"functional-needs-repair",-8.78236717,38.95651978,"Lindi","vwc","enough",215,"DWE","GOVERNMENT OF TANZANIA"
68618,"non-functional",-8.79633675,38.94446328,"Lindi","vwc","enough",230,"DWE","TASAF"
33915,"non-functional",-8.515174,39.16507785,"Lindi","vwc","insufficient",260,"DWE","GOVERNMENT OF TANZANIA"
18138,"non-functional",-8.70666736,39.17942459,"Lindi","vwc","enough",369,"DWE","GOVERNMENT OF TANZANIA"
71869,"functional",-9.52149311,39.3737268,"Lindi","vwc","enough",450,"Other","Other"
58677,"functional",-10.02274012,39.56974805,"Lindi","vwc","enough",200,"Other","Other"
8201,"non-functional",-9.5171804,39.47262326,"Lindi","wug","dry",230,"DWE","GOVERNMENT OF TANZANIA"
27615,"non-functional",-10.02448353,39.56446065,"Lindi","vwc","enough",300,"Other","Other"
13901,"non-functional",-8.52793878,39.17276002,"Lindi","vwc","enough",330,"DWE","GOVERNMENT OF TANZANIA"
16000,"non-functional",-8.78578678,38.93192107,"Lindi","vwc","enough",423,"DWE","GOVERNMENT OF TANZANIA"
30346,"non-functional",-9.43267741,39.44394923,"Lindi","vwc","unknown",800,"DWE","GOVERNMENT OF TANZANIA"
14353,"functional-needs-repair",-9.55704355,39.66121668,"Lindi","vwc","insufficient",1,"Other","TASAF"
70614,"non-functional",-10.02173788,39.56804138,"Lindi","vwc","enough",100,"Other","Other"
56002,"non-functional",-8.79042837,38.95872832,"Lindi","vwc","enough",234,"DWE","GOVERNMENT OF TANZANIA"
41907,"functional-needs-repair",-9.51900244,39.47446204,"Lindi","wug","enough",500,"DWE","GOVERNMENT OF TANZANIA"
62334,"functional",-10.15375194,39.572472,"Lindi","vwc","enough",1,"Other","Other"
69378,"functional",-10.02735701,39.57401598,"Lindi","vwc","unknown",200,"Other","Other"
10587,"functional",-9.52055542,39.47255357,"Lindi","wug","enough",1,"DWE","GOVERNMENT OF TANZANIA"
25955,"functional",-10.15172027,39.57524944,"Lindi","vwc","insufficient",1,"Other","Other"
38087,"functional",-10.01937921,39.56774752,"Lindi","vwc","enough",100,"Other","Other"
30792,"non-functional",-8.53210585,39.1731791,"Lindi","vwc","enough",214,"DWE","GOVERNMENT OF TANZANIA"
31935,"functional",-8.5280373,39.17288652,"Lindi","vwc","enough",330,"Other","Other"
4467,"functional",-8.81505229,38.89835481,"Lindi","vwc","enough",456,"DWE","GOVERNMENT OF TANZANIA"
63435,"non-functional",-9.59016626,39.20044168,"Lindi","vwc","enough",1,"DWE","GOVERNMENT OF TANZANIA"
53173,"functional",-9.82211267,39.59282744,"Lindi","vwc","enough",1,"DISTRICT COUNCIL","GOVERNMENT OF TANZANIA"
17757,"functional",-10.019723,39.56646817,"Lindi","vwc","enough",180,"Other","Other"
65587,"non-functional",-8.5255541,39.18022344,"Lindi","vwc","enough",280,"DWE","GOVERNMENT OF TANZANIA"
15038,"functional",-8.38252185,39.19417215,"Lindi","other","seasonal",324,"DWE","GOVERNMENT OF TANZANIA"
20225,"functional",-8.80703614,38.90461061,"Lindi","vwc","enough",496,"DWE","GOVERNMENT OF TANZANIA"
45950,"functional",-9.52004769,39.47433125,"Lindi","wug","enough",500,"DWE","GOVERNMENT OF TANZANIA"
24374,"non-functional",-10.19349696,39.53199993,"Lindi","vwc","dry",56,"Other","Other"
37462,"functional-needs-repair",-8.52879958,39.17450957,"Lindi","vwc","insufficient",256,"Other","Other"
24292,"non-functional",-8.52580743,39.17487164,"Lindi","vwc","insufficient",256,"DWE","GOVERNMENT OF TANZANIA"
42273,"functional",-8.81892074,38.91233814,"Lindi","vwc","enough",356,"DWE","GOVERNMENT OF TANZANIA"
19814,"non-functional",-9.48347536,39.46287513,"Lindi","wug","dry",1,"DWE","GOVERNMENT OF TANZANIA"
36493,"non-functional",-10.02285897,39.56906512,"Lindi","vwc","enough",100,"Other","Other"
15248,"non-functional",-9.81206217,39.59156538,"Lindi","vwc","insufficient",235,"Other","Other"
66127,"non-functional",-8.52756426,39.17352398,"Lindi","other","insufficient",330,"Other","Other"
9592,"non-functional",-8.77164497,39.39867686,"Lindi","vwc","dry",230,"DWE","GOVERNMENT OF TANZANIA"
11147,"non-functional",-10.19249762,39.53332766,"Lindi","wua","insufficient",234,"Other","Other"
51979,"functional",-9.63049959,39.18543835,"Lindi","vwc","enough",430,"DWE","GOVERNMENT OF TANZANIA"
13436,"functional",-9.55989081,39.66968807,"Lindi","vwc","insufficient",1,"Other","Other"
61547,"non-functional",-9.56421044,39.66906776,"Lindi","vwc","insufficient",1,"Other","Other"
476,"functional",-10.18937466,39.53747787,"Lindi","wua","enough",213,"Other","Other"
49443,"non-functional",-8.5390362,39.16430572,"Lindi","vwc","enough",254,"DWE","GOVERNMENT OF TANZANIA"
5365,"functional",-9.63203885,39.18590342,"Lindi","vwc","enough",423,"DWE","GOVERNMENT OF TANZANIA"
52818,"functional",-8.80819512,38.89308434,"Lindi","private operator","enough",96,"Other","Other"
73102,"non-functional",-8.52583866,39.17491936,"Lindi","vwc","insufficient",256,"DWE","GOVERNMENT OF TANZANIA"
14283,"functional",-10.21476294,39.49338363,"Lindi","vwc","insufficient",345,"Other","Other"
31721,"functional",-8.81299138,38.88988682,"Lindi","vwc","enough",530,"DWE","GOVERNMENT OF TANZANIA"
67609,"functional-needs-repair",-9.48351863,39.46193113,"Lindi","wug","enough",1,"DWE","WORLD BANK"
44218,"non-functional",-8.54130779,39.16393899,"Lindi","vwc","dry",238,"Other","Other"
19916,"functional",-9.63191486,39.18396396,"Lindi","vwc","enough",323,"DWE","GOVERNMENT OF TANZANIA"
3629,"functional",-10.1441984,39.88621047,"Lindi","vwc","enough",349,"Other","Other"
51103,"non-functional",-8.81286023,38.89668332,"Lindi","vwc","enough",358,"DWE","GOVERNMENT OF TANZANIA"
51217,"non-functional",-10.06053506,39.59134994,"Lindi","vwc","enough",500,"Other","Other"
41096,"non-functional",-10.22179858,39.56482595,"Lindi","vwc","insufficient",654,"Other","Other"
37754,"non-functional",-8.77003668,39.12027483,"Lindi","wug","enough",800,"DWE","GOVERNMENT OF TANZANIA"
13570,"functional",-8.81393392,38.88893656,"Lindi","vwc","enough",856,"DWE","GOVERNMENT OF TANZANIA"
64181,"functional-needs-repair",-10.19383496,39.53267069,"Lindi","wua","enough",126,"Other","Other"
1085,"non-functional",-9.37623727,39.43540623,"Lindi","vwc","insufficient",230,"DWE","Other"
4421,"functional",-10.01923708,39.56232251,"Lindi","vwc","enough",300,"Other","Other"
57740,"functional",-10.18874689,39.53425815,"Lindi","vwc","insufficient",123,"Other","Other"
13067,"non-functional",-8.81118491,38.88344473,"Lindi","vwc","enough",230,"DWE","GOVERNMENT OF TANZANIA"
39103,"functional-needs-repair",-10.18838642,39.53802645,"Lindi","wua","enough",234,"Other","Other"
44067,"functional",-9.62837993,39.18688054,"Lindi","vwc","enough",563,"DWE","GOVERNMENT OF TANZANIA"
28735,"functional-needs-repair",-8.71041903,39.17813741,"Lindi","other","seasonal",210,"DWE","GOVERNMENT OF TANZANIA"
15381,"non-functional",-8.53211558,39.17330859,"Lindi","vwc","dry",214,"Other","Other"
47365,"functional",-9.63029589,39.18671875,"Lindi","vwc","enough",480,"DWE","GOVERNMENT OF TANZANIA"
45884,"non-functional",-10.19279839,39.68631085,"Lindi","vwc","enough",1,"Other","Other"
36090,"non-functional",-8.53120764,39.17274701,"Lindi","private operator","insufficient",214,"Other","Other"
19676,"non-functional",-10.02149725,39.55945552,"Lindi","vwc","enough",250,"Other","Other"
15443,"non-functional",-10.21904946,39.48784051,"Lindi","vwc","insufficient",354,"Other","Other"
63761,"non-functional",-9.48721475,39.46479144,"Lindi","wug","dry",368,"DWE","WORLD BANK"
44474,"non-functional",-9.83101872,39.73120327,"Lindi","vwc","insufficient",400,"Other","Other"
42609,"non-functional",-10.1945535,39.68513871,"Lindi","vwc","enough",1,"Other","Other"
43150,"functional",-9.6178506,39.67902533,"Lindi","vwc","enough",1,"Other","Other"
42835,"non-functional",-8.53901149,39.16431267,"Lindi","vwc","insufficient",254,"DWE","GOVERNMENT OF TANZANIA"
21069,"non-functional",-9.48738667,39.46795389,"Lindi","wug","dry",1,"DWE","WORLD BANK"
54083,"functional",-9.66004813,39.40670972,"Lindi","vwc","enough",453,"Other","Other"
41966,"functional",-9.8094721,39.57354146,"Lindi","vwc","enough",1,"Other","Other"
64070,"functional",-9.66942289,39.38804543,"Lindi","vwc","enough",123,"Other","Other"
48929,"non-functional",-8.54433458,39.16168999,"Lindi","private operator","insufficient",268,"Other","Other"
11824,"functional",-10.02119334,39.55098905,"Lindi","vwc","enough",300,"Other","Other"
37810,"functional",-10.18655649,39.53888422,"Lindi","vwc","enough",1000,"Other","Other"
69939,"non-functional",-9.9060747,39.73499472,"Lindi","vwc","enough",1000,"Other","WORLD BANK"
60214,"functional-needs-repair",-10.18729793,39.53823387,"Lindi","vwc","enough",1054,"Other","Other"
22564,"non-functional",-8.81060135,38.89280328,"Lindi","vwc","insufficient",1,"DWE","GOVERNMENT OF TANZANIA"
71809,"non-functional",-8.84335701,38.84600283,"Lindi","vwc","enough",530,"DWE","GOVERNMENT OF TANZANIA"
44859,"non-functional",-8.86298317,39.00902679,"Lindi","vwc","enough",540,"DWE","WORLD BANK"
13440,"functional",-9.17794229,39.36330273,"Lindi","vwc","enough",230,"DWE","Other"
55929,"non-functional",-8.84044475,38.838756,"Lindi","vwc","enough",312,"DWE","GOVERNMENT OF TANZANIA"
49463,"non-functional",-8.4347466,39.12809763,"Lindi","vwc","insufficient",1,"DWE","GOVERNMENT OF TANZANIA"
27667,"functional",-10.1912173,39.53522325,"Lindi","wua","enough",1,"Other","Other"
10696,"non-functional",-8.84075784,38.84350008,"Lindi","vwc","enough",230,"DWE","GOVERNMENT OF TANZANIA"
47530,"non-functional",-9.48747716,39.46456646,"Lindi","wug","dry",560,"DWE","WORLD BANK"
725,"functional",-9.66575476,39.14199924,"Lindi","vwc","enough",380,"DWE","GOVERNMENT OF TANZANIA"
8987,"functional",-9.17820416,39.36472722,"Lindi","vwc","enough",230,"DWE","Other"
1513,"non-functional",-9.7256608,39.58325849,"Lindi","vwc","enough",235,"Other","Other"
18996,"non-functional",-8.84780234,38.84393356,"Lindi","vwc","enough",1,"Other","Other"
34465,"non-functional",-9.48785678,39.46448778,"Lindi","other","dry",560,"DWE","GOVERNMENT OF TANZANIA"
70561,"non-functional",-9.49061151,39.4662651,"Lindi","wug","dry",1,"DWE","WORLD BANK"
18959,"functional",-8.77132872,39.41022852,"Lindi","vwc","enough",45,"DWE","TASAF"
66696,"functional-needs-repair",-10.21282228,39.49154794,"Lindi","vwc","enough",243,"Other","Other"
51982,"non-functional",-8.52774277,39.13108876,"Lindi","vwc","enough",258,"DWE","GOVERNMENT OF TANZANIA"
46702,"non-functional",-8.84793978,38.84434942,"Lindi","vwc","enough",280,"DWE","GOVERNMENT OF TANZANIA"
69160,"non-functional",-8.84159693,38.83956136,"Lindi","vwc","enough",312,"DWE","GOVERNMENT OF TANZANIA"
66377,"functional",-9.17853161,39.3627536,"Lindi","vwc","enough",360,"DWE","Other"
21446,"functional",-9.9354007,39.57370973,"Lindi","vwc","enough",500,"Other","Other"
22818,"functional",-10.23246189,39.45899437,"Lindi","vwc","enough",123,"Other","Other"
23428,"non-functional",-8.77105478,39.41084858,"Lindi","vwc","enough",301,"Other","Other"
47744,"functional",-9.66421358,39.40216528,"Lindi","vwc","enough",323,"Other","Other"
11341,"non-functional",-8.53798752,39.12723748,"Lindi","vwc","dry",430,"DWE","GOVERNMENT OF TANZANIA"
2940,"non-functional",-9.7257709,39.58169206,"Lindi","vwc","enough",1,"Other","Other"
36423,"functional-needs-repair",-10.21352308,39.49191559,"Lindi","vwc","enough",237,"Other","Other"
42128,"non-functional",-8.54123624,39.12472318,"Lindi","vwc","enough",260,"DWE","GOVERNMENT OF TANZANIA"
71058,"functional-needs-repair",-10.21224803,39.49125935,"Lindi","vwc","enough",231,"Other","Other"
50739,"non-functional",-8.77160942,39.41096944,"Lindi","vwc","insufficient",300,"Other","Other"
61272,"functional",-9.66667284,39.11176312,"Lindi","vwc","enough",390,"DWE","GOVERNMENT OF TANZANIA"
70480,"functional",-9.66843625,39.11052425,"Lindi","vwc","enough",460,"DWE","GOVERNMENT OF TANZANIA"
39167,"functional",-9.93544732,39.57371166,"Lindi","vwc","enough",500,"Other","Other"
26933,"non-functional",-8.77614047,39.38614266,"Lindi","vwc","dry",328,"Other","GOVERNMENT OF TANZANIA"
32046,"non-functional",-9.67021858,39.11066122,"Lindi","vwc","enough",396,"DWE","GOVERNMENT OF TANZANIA"
35477,"functional",-9.93550926,39.57369141,"Lindi","vwc","enough",500,"Other","Other"
61589,"functional",-9.93536039,39.57372097,"Lindi","vwc","enough",500,"Other","Other"
64640,"functional-needs-repair",-10.23343939,39.4638457,"Lindi","vwc","enough",1,"Other","Other"
37228,"functional",-9.93545465,39.5736761,"Lindi","vwc","enough",500,"Other","Other"
15324,"non-functional",-10.23294518,39.46134466,"Lindi","vwc","enough",1,"Other","Other"
14073,"non-functional",-8.53856132,39.12665378,"Lindi","private operator","insufficient",85,"Other","Other"
45452,"functional",-8.79689583,39.33364769,"Lindi","vwc","enough",290,"DWE","TASAF"
51977,"functional",-9.17829776,39.36126835,"Lindi","vwc","enough",360,"DWE","Other"
65728,"functional",-9.6678557,39.1090748,"Lindi","vwc","enough",360,"DWE","GOVERNMENT OF TANZANIA"
42666,"non-functional",-9.93465199,39.57388328,"Lindi","vwc","enough",450,"Other","WORLD BANK"
45949,"functional",-9.67100314,39.10785558,"Lindi","vwc","enough",563,"DWE","GOVERNMENT OF TANZANIA"
51194,"functional",-9.72579113,39.58107793,"Lindi","vwc","enough",583,"Other","Other"
41535,"functional",-10.2370972,39.47037754,"Lindi","vwc","insufficient",231,"Other","Other"
49884,"non-functional",-9.66586176,39.10881434,"Lindi","vwc","enough",268,"DWE","GOVERNMENT OF TANZANIA"
62874,"non-functional",-9.66634469,39.10739101,"Lindi","vwc","enough",569,"DWE","GOVERNMENT OF TANZANIA"
52262,"functional",-10.23611765,39.45485468,"Lindi","vwc","insufficient",134,"Other","Other"
27318,"non-functional",-8.77219704,39.41033041,"Lindi","vwc","insufficient",300,"Other","Other"
68876,"functional",-10.1225001,39.86335625,"Lindi","vwc","insufficient",453,"DISTRICT COUNCIL","GOVERNMENT OF TANZANIA"
67928,"functional",-8.79984012,39.34545869,"Lindi","wug","enough",263,"DWE","TASAF"
58279,"functional",-10.29221103,39.37374333,"Lindi","vwc","enough",1,"DISTRICT COUNCIL","GOVERNMENT OF TANZANIA"
42526,"non-functional",-10.2332607,39.46311476,"Lindi","vwc","insufficient",1,"Other","Other"
36596,"non-functional",-10.03496212,39.52472106,"Lindi","vwc","enough",200,"Other","Other"
382,"functional",-10.25713228,39.43009805,"Lindi","vwc","enough",234,"Other","TASAF"
45141,"functional",-10.0319303,39.52763091,"Lindi","vwc","enough",300,"Other","Other"
16682,"functional",-8.80484884,39.34637123,"Lindi","unknown","enough",600,"DWE","TASAF"
70319,"functional",-10.30219095,39.37262138,"Lindi","vwc","enough",678,"DISTRICT COUNCIL","GOVERNMENT OF TANZANIA"
5733,"non-functional",-10.2149394,39.86400669,"Lindi","wua","enough",1,"Other","Other"
9025,"functional",-10.03394028,39.52248649,"Lindi","vwc","enough",300,"Other","TASAF"
32304,"functional",-10.23709992,39.45865147,"Lindi","vwc","insufficient",321,"Other","Other"
9242,"non-functional",-8.51631949,39.12480886,"Lindi","other","seasonal",350,"DWE","GOVERNMENT OF TANZANIA"
32440,"functional",-9.48776513,39.46431444,"Lindi","other","enough",560,"DWE","GOVERNMENT OF TANZANIA"
52278,"functional",-9.82128762,39.54032847,"Lindi","vwc","unknown",1,"Other","Other"
2425,"functional",-9.81957162,39.5481344,"Lindi","vwc","insufficient",1,"Other","Other"
70753,"functional",-10.24997135,39.42128592,"Lindi","vwc","enough",123,"Other","Other"
58944,"functional",-10.24350355,39.44773755,"Lindi","vwc","insufficient",234,"Other","Other"
1476,"non-functional",-9.34012286,39.56889345,"Lindi","wug","unknown",600,"DWE","GOVERNMENT OF TANZANIA"
12361,"non-functional",-10.21570076,39.86380671,"Lindi","wua","enough",246,"Other","Other"
23841,"functional",-10.21527479,39.86382178,"Lindi","wua","enough",345,"Other","Other"
49490,"functional",-10.23308321,39.45125335,"Lindi","vwc","insufficient",231,"Other","Other"
51716,"functional",-10.30037056,39.36300532,"Lindi","vwc","enough",344,"GOVERNMENT","GOVERNMENT OF TANZANIA"
60097,"functional",-9.48722893,39.44537879,"Lindi","wug","enough",369,"DWE","WORLD BANK"
58251,"functional",-9.82138563,39.54573812,"Lindi","vwc","enough",231,"Other","Other"
56159,"non-functional",-10.30047995,39.37230503,"Lindi","vwc","insufficient",321,"Other","Other"
43900,"functional",-8.78557744,39.4210473,"Lindi","vwc","enough",450,"Other","Other"
4337,"functional",-9.81896062,39.54501744,"Lindi","vwc","insufficient",342,"Other","Other"
62912,"functional",-9.82389849,39.53197609,"Lindi","vwc","insufficient",545,"Other","Other"
55539,"functional",-10.28975178,39.38300623,"Lindi","parastatal","enough",1,"Other","Other"
62806,"non-functional",-9.71390957,39.57051631,"Lindi","vwc","enough",1,"Other","Other"
4724,"functional",-8.77567243,39.40711083,"Lindi","unknown","enough",100,"Other","Other"
19248,"non-functional",-10.30284599,39.3605724,"Lindi","vwc","insufficient",342,"Other","Other"
50407,"non-functional",-9.34484231,39.57118415,"Lindi","vwc","unknown",590,"DWE","GOVERNMENT OF TANZANIA"
25192,"functional-needs-repair",-9.722871,39.10784882,"Lindi","vwc","insufficient",1251,"Other","Other"
53477,"functional",-10.25527461,39.42001744,"Lindi","vwc","enough",1,"Other","Other"
9287,"functional",-10.30137985,39.36321655,"Lindi","vwc","enough",126,"GOVERNMENT","GOVERNMENT OF TANZANIA"
58626,"functional",-10.30356894,39.36462017,"Lindi","vwc","enough",127,"DISTRICT COUNCIL","GOVERNMENT OF TANZANIA"
24696,"functional",-10.03513383,39.51571065,"Lindi","vwc","enough",200,"Other","Other"
37556,"non-functional",-8.54285832,39.13903283,"Lindi","vwc","enough",263,"DWE","GOVERNMENT OF TANZANIA"
38260,"functional",-10.03197238,39.52353704,"Lindi","vwc","enough",300,"Other","Other"
46207,"non-functional",-8.82977008,38.9290501,"Lindi","vwc","enough",369,"DWE","GOVERNMENT OF TANZANIA"
22162,"functional",-8.82310896,39.23034082,"Lindi","wug","unknown",560,"DWE","Other"
23833,"functional",-8.82305065,39.23033776,"Lindi","wug","enough",560,"DWE","Other"
47361,"non-functional",-10.07524556,39.80905345,"Lindi","vwc","insufficient",1,"Other","Other"
64546,"non-functional",-10.30366698,39.36259598,"Lindi","vwc","insufficient",1,"Other","Other"
38578,"functional",-10.29126687,39.38056762,"Lindi","wua","enough",1,"DISTRICT COUNCIL","GOVERNMENT OF TANZANIA"
