"","id","status_group","latitude","longitude","region","management","quantity","population","IMPinstaller","IMPfunder"
"201",52345,"functional-needs-repair",-8.41777579,33.16212764,"Mbeya","vwc","enough",0,"GOVERNMENT","GOVERNMENT OF TANZANIA"
"202",52376,"non-functional",-8.62653051,33.03165359,"Mbeya","vwc","enough",0,"GOVERNMENT","GOVERNMENT OF TANZANIA"
"203",52811,"non-functional",-8.62988987,33.1442145,"Mbeya","vwc","enough",0,"GOVERNMENT","GOVERNMENT OF TANZANIA"
"204",53076,"functional",-7.9093134,32.51531189,"Mbeya","vwc","enough",0,"GOVERNMENT","Other"
"205",53093,"functional-needs-repair",-8.13075994,33.25480488,"Mbeya","vwc","enough",0,"GOVERNMENT","GOVERNMENT OF TANZANIA"
"206",53166,"functional-needs-repair",-8.63946482,33.55675475,"Mbeya","vwc","enough",0,"GOVERNMENT","DANIDA"
"207",53259,"non-functional",-8.51949463,33.01039296,"Mbeya","vwc","enough",0,"GOVERNMENT","GOVERNMENT OF TANZANIA"
"208",53380,"functional",-8.70820861,33.28023245,"Mbeya","vwc","enough",0,"GOVERNMENT","GOVERNMENT OF TANZANIA"
"209",53517,"non-functional",-8.56761831,33.04306051,"Mbeya","vwc","enough",0,"GOVERNMENT","GOVERNMENT OF TANZANIA"
"210",53628,"non-functional",-8.58960909,33.10435107,"Mbeya","vwc","enough",0,"GOVERNMENT","GOVERNMENT OF TANZANIA"
"211",53788,"functional",-8.6399937,33.55988598,"Mbeya","vwc","enough",0,"GOVERNMENT","DANIDA"
"212",53878,"non-functional",-7.91219871,33.32458181,"Mbeya","vwc","enough",0,"GOVERNMENT","GOVERNMENT OF TANZANIA"
"213",54074,"functional-needs-repair",-8.56868451,33.45913188,"Mbeya","vwc","enough",0,"GOVERNMENT","GOVERNMENT OF TANZANIA"
"214",54174,"functional-needs-repair",-8.58946311,33.49897629,"Mbeya","vwc","enough",0,"GOVERNMENT","GOVERNMENT OF TANZANIA"
"215",54302,"functional-needs-repair",-8.41141729,33.16481505,"Mbeya","vwc","enough",0,"GOVERNMENT","GOVERNMENT OF TANZANIA"
"216",54325,"functional-needs-repair",-8.64889666,33.5494332,"Mbeya","vwc","enough",0,"GOVERNMENT","DANIDA"
"217",54507,"functional-needs-repair",-8.70251674,33.28813324,"Mbeya","vwc","enough",0,"GOVERNMENT","GOVERNMENT OF TANZANIA"
"218",55228,"functional",-7.90965215,33.3180664,"Mbeya","vwc","enough",0,"GOVERNMENT","GOVERNMENT OF TANZANIA"
"219",55458,"non-functional",-8.04247616,33.22224046,"Mbeya","vwc","enough",0,"GOVERNMENT","GOVERNMENT OF TANZANIA"
"220",55612,"non-functional",-8.43442791,33.01380546,"Mbeya","vwc","enough",0,"GOVERNMENT","GOVERNMENT OF TANZANIA"
"221",55812,"functional-needs-repair",-8.58982817,33.11575266,"Mbeya","vwc","enough",0,"GOVERNMENT","GOVERNMENT OF TANZANIA"
"222",55915,"functional-needs-repair",-8.66283845,33.18595712,"Mbeya","vwc","enough",0,"GOVERNMENT","GOVERNMENT OF TANZANIA"
"223",56290,"functional-needs-repair",-8.41892723,33.15587322,"Mbeya","vwc","enough",0,"GOVERNMENT","GOVERNMENT OF TANZANIA"
"224",57045,"non-functional",-8.57708863,33.02443352,"Mbeya","vwc","enough",0,"GOVERNMENT","GOVERNMENT OF TANZANIA"
"225",57128,"non-functional",-8.1498402,33.25983994,"Mbeya","vwc","enough",0,"GOVERNMENT","GOVERNMENT OF TANZANIA"
"226",57394,"non-functional",-7.92361301,33.5674232,"Mbeya","vwc","enough",0,"GOVERNMENT","GOVERNMENT OF TANZANIA"
"227",57503,"functional-needs-repair",-8.57425074,33.06353265,"Mbeya","vwc","enough",0,"GOVERNMENT","GOVERNMENT OF TANZANIA"
"228",57743,"functional",-7.74211917,32.819598,"Mbeya","vwc","enough",0,"GOVERNMENT","GOVERNMENT OF TANZANIA"
"229",58012,"non-functional",-8.58503584,33.11133873,"Mbeya","vwc","enough",0,"GOVERNMENT","GOVERNMENT OF TANZANIA"
"230",58126,"non-functional",-8.43639754,33.01476219,"Mbeya","vwc","enough",0,"GOVERNMENT","GOVERNMENT OF TANZANIA"
"231",58227,"functional-needs-repair",-8.35199976,32.90955935,"Mbeya","vwc","enough",0,"GOVERNMENT","GOVERNMENT OF TANZANIA"
"232",58259,"functional-needs-repair",-8.64313932,33.56193549,"Mbeya","vwc","enough",0,"GOVERNMENT","DANIDA"
"233",58362,"functional-needs-repair",-8.6301338,33.15152618,"Mbeya","vwc","enough",0,"GOVERNMENT","GOVERNMENT OF TANZANIA"
"234",58671,"non-functional",-8.36688615,33.06653365,"Mbeya","vwc","enough",0,"GOVERNMENT","GOVERNMENT OF TANZANIA"
"235",58942,"non-functional",-8.45109243,33.28268831,"Mbeya","vwc","enough",0,"GOVERNMENT","GOVERNMENT OF TANZANIA"
"236",59287,"functional-needs-repair",-8.6355634,33.14898936,"Mbeya","vwc","enough",0,"GOVERNMENT","GOVERNMENT OF TANZANIA"
"237",59579,"non-functional",-8.56904377,33.03713719,"Mbeya","vwc","enough",0,"GOVERNMENT","GOVERNMENT OF TANZANIA"
"238",59890,"functional-needs-repair",-8.64091014,33.5666378,"Mbeya","vwc","enough",0,"GOVERNMENT","DANIDA"
"239",59993,"functional",-8.71146205,33.27967508,"Mbeya","vwc","enough",0,"GOVERNMENT","GOVERNMENT OF TANZANIA"
"240",60363,"functional-needs-repair",-8.70486263,33.2808255,"Mbeya","vwc","enough",0,"GOVERNMENT","GOVERNMENT OF TANZANIA"
"241",61441,"functional-needs-repair",-8.57398973,33.45268017,"Mbeya","vwc","enough",0,"GOVERNMENT","GOVERNMENT OF TANZANIA"
"242",61627,"functional",-8.55341777,33.43800489,"Mbeya","vwc","enough",0,"GOVERNMENT","GOVERNMENT OF TANZANIA"
"243",61805,"non-functional",-8.56623678,33.03836482,"Mbeya","vwc","enough",0,"GOVERNMENT","GOVERNMENT OF TANZANIA"
"244",62146,"functional",-8.6425983,33.5566194,"Mbeya","vwc","enough",0,"GOVERNMENT","DANIDA"
"245",62281,"functional-needs-repair",-8.45036836,33.00569245,"Mbeya","vwc","enough",0,"GOVERNMENT","GOVERNMENT OF TANZANIA"
"246",62691,"functional-needs-repair",-8.43750388,33.00937862,"Mbeya","vwc","enough",0,"GOVERNMENT","GOVERNMENT OF TANZANIA"
"247",63108,"non-functional",-8.616645,33.01540298,"Mbeya","vwc","enough",0,"GOVERNMENT","GOVERNMENT OF TANZANIA"
"248",63225,"non-functional",-8.62334458,33.01086176,"Mbeya","vwc","insufficient",0,"GOVERNMENT","GOVERNMENT OF TANZANIA"
"249",63271,"non-functional",-8.57262852,33.03988587,"Mbeya","vwc","enough",0,"GOVERNMENT","GOVERNMENT OF TANZANIA"
"250",63354,"functional",-8.10763945,33.2559371,"Mbeya","vwc","enough",0,"GOVERNMENT","GOVERNMENT OF TANZANIA"
"251",63620,"functional",-8.62068944,33.3710918,"Mbeya","vwc","enough",0,"GOVERNMENT","GOVERNMENT OF TANZANIA"
"252",63757,"non-functional",-8.44066943,33.01360742,"Mbeya","vwc","enough",0,"GOVERNMENT","GOVERNMENT OF TANZANIA"
"253",63907,"functional-needs-repair",-8.41508568,33.16268704,"Mbeya","vwc","enough",0,"GOVERNMENT","GOVERNMENT OF TANZANIA"
"254",64006,"non-functional",-7.91183238,33.32143208,"Mbeya","vwc","enough",0,"GOVERNMENT","GOVERNMENT OF TANZANIA"
"255",64123,"functional",-8.39788328,32.9070894,"Mbeya","vwc","enough",0,"GOVERNMENT","GOVERNMENT OF TANZANIA"
"256",64722,"non-functional",-8.52301866,33.01028941,"Mbeya","vwc","enough",0,"GOVERNMENT","GOVERNMENT OF TANZANIA"
"257",65366,"non-functional",-7.91497276,33.32218054,"Mbeya","vwc","enough",0,"GOVERNMENT","GOVERNMENT OF TANZANIA"
"258",65433,"non-functional",-8.57095999,33.05877811,"Mbeya","vwc","enough",0,"GOVERNMENT","GOVERNMENT OF TANZANIA"
"259",66068,"functional-needs-repair",-8.63751202,33.55777861,"Mbeya","vwc","enough",0,"GOVERNMENT","DANIDA"
"260",66609,"non-functional",-8.42281413,33.44639946,"Mbeya","vwc","enough",0,"GOVERNMENT","GOVERNMENT OF TANZANIA"
"261",67094,"functional",-8.55246711,33.43640255,"Mbeya","vwc","enough",0,"GOVERNMENT","GOVERNMENT OF TANZANIA"
"262",67107,"non-functional",-7.51425095,33.44464343,"Mbeya","vwc","enough",0,"GOVERNMENT","GOVERNMENT OF TANZANIA"
"263",67161,"non-functional",-8.41503727,33.16040293,"Mbeya","vwc","enough",0,"GOVERNMENT","GOVERNMENT OF TANZANIA"
"264",67769,"functional",-8.61865319,33.37182007,"Mbeya","vwc","enough",0,"GOVERNMENT","GOVERNMENT OF TANZANIA"
"265",67936,"functional-needs-repair",-8.58829109,33.11101092,"Mbeya","vwc","enough",0,"GOVERNMENT","GOVERNMENT OF TANZANIA"
"266",68038,"non-functional",-8.54488345,32.99561254,"Mbeya","vwc","enough",0,"GOVERNMENT","GOVERNMENT OF TANZANIA"
"267",68188,"non-functional",-7.99725405,33.17468233,"Mbeya","vwc","enough",0,"GOVERNMENT","GOVERNMENT OF TANZANIA"
"268",68193,"non-functional",-8.44967611,33.27172502,"Mbeya","vwc","enough",0,"GOVERNMENT","GOVERNMENT OF TANZANIA"
"269",68198,"functional",-7.13670674,33.48456698,"Mbeya","vwc","enough",0,"GOVERNMENT","GOVERNMENT OF TANZANIA"
"270",68283,"non-functional",-8.58895997,33.03516181,"Mbeya","vwc","enough",0,"GOVERNMENT","GOVERNMENT OF TANZANIA"
"271",68602,"functional-needs-repair",-8.58621614,33.11314266,"Mbeya","vwc","enough",0,"GOVERNMENT","GOVERNMENT OF TANZANIA"
"272",68653,"functional-needs-repair",-8.56978142,33.45576469,"Mbeya","vwc","enough",0,"GOVERNMENT","GOVERNMENT OF TANZANIA"
"273",68890,"functional-needs-repair",-8.56951401,33.06256269,"Mbeya","vwc","enough",0,"GOVERNMENT","GOVERNMENT OF TANZANIA"
"274",69023,"functional-needs-repair",-8.59257771,33.11126529,"Mbeya","vwc","enough",0,"GOVERNMENT","GOVERNMENT OF TANZANIA"
"275",69388,"functional",-8.55537348,33.44565619,"Mbeya","vwc","enough",0,"GOVERNMENT","GOVERNMENT OF TANZANIA"
"276",69413,"non-functional",-8.43971322,33.01552386,"Mbeya","vwc","enough",0,"GOVERNMENT","GOVERNMENT OF TANZANIA"
"277",69589,"functional-needs-repair",-8.57222135,33.06593316,"Mbeya","vwc","enough",0,"GOVERNMENT","GOVERNMENT OF TANZANIA"
"278",69837,"functional-needs-repair",-8.65635042,33.18322583,"Mbeya","vwc","enough",0,"GOVERNMENT","GOVERNMENT OF TANZANIA"
"279",69957,"non-functional",-8.54662344,33.44421978,"Mbeya","vwc","enough",0,"GOVERNMENT","GOVERNMENT OF TANZANIA"
"280",70349,"functional",-8.02332616,33.24808413,"Mbeya","vwc","enough",0,"GOVERNMENT","GOVERNMENT OF TANZANIA"
"281",70718,"functional",-8.57769912,33.34589323,"Mbeya","vwc","enough",0,"GOVERNMENT","GOVERNMENT OF TANZANIA"
"282",70929,"functional",-8.36657429,33.06979336,"Mbeya","vwc","enough",0,"GOVERNMENT","GOVERNMENT OF TANZANIA"
"283",71271,"functional",-8.55332416,33.44483377,"Mbeya","vwc","enough",0,"GOVERNMENT","GOVERNMENT OF TANZANIA"
"284",71453,"functional-needs-repair",-8.57568851,33.06650274,"Mbeya","vwc","enough",0,"GOVERNMENT","GOVERNMENT OF TANZANIA"
"285",71488,"non-functional",-8.63559971,33.14290805,"Mbeya","vwc","enough",0,"GOVERNMENT","GOVERNMENT OF TANZANIA"
"286",73138,"non-functional",-8.54225506,32.99403651,"Mbeya","vwc","enough",0,"GOVERNMENT","GOVERNMENT OF TANZANIA"
"287",73266,"non-functional",-8.51163065,33.5003956,"Mbeya","vwc","enough",0,"GOVERNMENT","GOVERNMENT OF TANZANIA"
"288",73288,"non-functional",-8.44305303,33.0107939,"Mbeya","vwc","enough",0,"GOVERNMENT","GOVERNMENT OF TANZANIA"
"289",73419,"functional",-7.94377506,33.31072663,"Mbeya","vwc","enough",0,"GOVERNMENT","GOVERNMENT OF TANZANIA"
"290",73470,"non-functional",-7.45825658,33.42849515,"Mbeya","vwc","enough",0,"GOVERNMENT","GOVERNMENT OF TANZANIA"
"291",73737,"non-functional",-8.45536177,33.00907455,"Mbeya","vwc","enough",0,"GOVERNMENT","GOVERNMENT OF TANZANIA"
"292",74018,"non-functional",-8.09017422,33.2579699,"Mbeya","vwc","enough",0,"GOVERNMENT","GOVERNMENT OF TANZANIA"
"293",74031,"functional-needs-repair",-8.70601064,33.28225795,"Mbeya","vwc","enough",0,"GOVERNMENT","GOVERNMENT OF TANZANIA"
"294",74125,"functional-needs-repair",-8.5691119,33.45447251,"Mbeya","vwc","enough",0,"GOVERNMENT","GOVERNMENT OF TANZANIA"
"295",5947,"functional",-7.87280492,32.48621516,"Mbeya","vwc","enough",0,"Other","GOVERNMENT OF TANZANIA"
"296",21844,"functional",-8.52874633,33.6068505,"Mbeya","vwc","enough",0,"GOVERNMENT","GOVERNMENT OF TANZANIA"
"297",31178,"functional-needs-repair",-8.52959414,33.6052174,"Mbeya","vwc","enough",0,"GOVERNMENT","GOVERNMENT OF TANZANIA"
"298",69612,"functional",-8.52647841,33.60418151,"Mbeya","vwc","enough",0,"GOVERNMENT","GOVERNMENT OF TANZANIA"
"299",138,"non-functional",-8.98618262,33.6462395,"Mbeya","wug","enough",0,"Other","GOVERNMENT OF TANZANIA"
"300",2672,"non-functional",-8.99567579,33.65702155,"Mbeya","wug","enough",0,"Other","GOVERNMENT OF TANZANIA"
"301",10293,"non-functional",-8.9969108,33.65703156,"Mbeya","wug","enough",0,"Other","GOVERNMENT OF TANZANIA"
"302",12161,"non-functional",-8.99618368,33.66056097,"Mbeya","wug","enough",0,"Other","GOVERNMENT OF TANZANIA"
"303",15040,"non-functional",-8.98793801,33.65190605,"Mbeya","wug","enough",0,"Other","GOVERNMENT OF TANZANIA"
"304",17149,"non-functional",-8.98969579,33.65562512,"Mbeya","wug","enough",0,"Other","GOVERNMENT OF TANZANIA"
"305",18654,"non-functional",-9.20103821,33.34751473,"Mbeya","wug","enough",0,"Other","GOVERNMENT OF TANZANIA"
"306",18992,"non-functional",-9.19808618,33.35182516,"Mbeya","wug","enough",0,"Other","GOVERNMENT OF TANZANIA"
"307",19591,"non-functional",-8.99052593,33.65766556,"Mbeya","wug","enough",0,"Other","GOVERNMENT OF TANZANIA"
"308",23438,"non-functional",-9.20272158,33.34831826,"Mbeya","wug","enough",0,"Other","GOVERNMENT OF TANZANIA"
"309",28119,"functional",-8.99842973,33.65056743,"Mbeya","wug","enough",0,"Other","GOVERNMENT OF TANZANIA"
"310",30028,"non-functional",-9.2036915,33.35003977,"Mbeya","wug","enough",0,"Other","GOVERNMENT OF TANZANIA"
"311",45072,"functional",-8.99883457,33.65319394,"Mbeya","wug","enough",0,"Other","GOVERNMENT OF TANZANIA"
"312",46199,"non-functional",-9.20021244,33.35210894,"Mbeya","wug","enough",0,"Other","GOVERNMENT OF TANZANIA"
"313",46497,"non-functional",-9.20167155,33.34763651,"Mbeya","wug","enough",0,"Other","GOVERNMENT OF TANZANIA"
"314",51530,"functional",-8.99864516,33.65746568,"Mbeya","wug","enough",0,"Other","GOVERNMENT OF TANZANIA"
"315",58038,"functional",-8.99642553,33.65866724,"Mbeya","wug","enough",0,"Other","GOVERNMENT OF TANZANIA"
"316",59423,"functional",-8.99585834,33.65952554,"Mbeya","wug","enough",0,"Other","GOVERNMENT OF TANZANIA"
"317",60407,"non-functional",-9.19850621,33.34968579,"Mbeya","wug","enough",0,"Other","GOVERNMENT OF TANZANIA"
"318",60831,"non-functional",-9.19736132,33.34837505,"Mbeya","wug","enough",0,"Other","GOVERNMENT OF TANZANIA"
"319",65860,"functional",-8.99907491,33.65620627,"Mbeya","wug","enough",0,"Other","GOVERNMENT OF TANZANIA"
"320",67137,"non-functional",-9.20206127,33.3532562,"Mbeya","wug","enough",0,"Other","GOVERNMENT OF TANZANIA"
"321",71394,"non-functional",-9.20043473,33.34882898,"Mbeya","wug","enough",0,"Other","GOVERNMENT OF TANZANIA"
"322",71681,"non-functional",-9.20232052,33.35044376,"Mbeya","wug","enough",0,"Other","GOVERNMENT OF TANZANIA"
"323",72946,"non-functional",-8.98718846,33.6498633,"Mbeya","wug","enough",0,"Other","GOVERNMENT OF TANZANIA"
"324",13013,"functional",-9.25759662,33.24128294,"Mbeya","wug","enough",0,"DANIDA","DANIDA"
"325",15193,"functional",-9.26102401,33.23797942,"Mbeya","wug","seasonal",0,"DANIDA","DANIDA"
"326",17623,"functional",-9.25547925,33.22750122,"Mbeya","wug","seasonal",0,"DANIDA","DANIDA"
"327",28990,"functional",-9.25765573,33.23169567,"Mbeya","wug","seasonal",0,"DANIDA","DANIDA"
"328",40256,"functional",-9.26941601,33.23431078,"Mbeya","wug","seasonal",0,"DANIDA","DANIDA"
"329",45463,"functional",-9.25977987,33.24055166,"Mbeya","wug","seasonal",0,"DANIDA","DANIDA"
"330",49503,"functional",-9.26648533,33.23267014,"Mbeya","wug","seasonal",0,"DANIDA","DANIDA"
"331",62404,"functional",-9.26499653,33.23884681,"Mbeya","wug","seasonal",0,"DANIDA","DANIDA"
"332",62925,"functional",-9.25566408,33.22125746,"Mbeya","wug","seasonal",0,"DANIDA","DANIDA"
"333",23924,"functional",-9.23337286,33.37157118,"Mbeya","wug","enough",0,"DISTRICT COUNCIL","GOVERNMENT OF TANZANIA"
"334",65402,"functional",-9.23070357,33.38316899,"Mbeya","wug","enough",0,"DISTRICT COUNCIL","GOVERNMENT OF TANZANIA"
"335",339,"functional",-9.27961161,33.1386876,"Mbeya","wug","enough",0,"KKKT","KKKT"
"336",1397,"non-functional",-9.25750173,33.23819709,"Mbeya","wug","enough",0,"KKKT","KKKT"
"337",1470,"non-functional",-9.29596619,33.14661872,"Mbeya","wug","enough",0,"KKKT","KKKT"
"338",2584,"functional",-9.2753093,33.1662107,"Mbeya","wug","enough",0,"KKKT","KKKT"
"339",4232,"functional",-9.23344292,33.161176,"Mbeya","wug","enough",0,"KKKT","KKKT"
"340",5730,"functional",-9.23852884,33.16319817,"Mbeya","wug","enough",0,"KKKT","KKKT"
"341",7160,"functional",-9.24549661,33.16579772,"Mbeya","wug","enough",0,"KKKT","KKKT"
"342",8403,"functional",-9.28156337,33.16483118,"Mbeya","vwc","enough",0,"KKKT","KKKT"
"343",23160,"non-functional",-9.28610029,33.17234605,"Mbeya","wug","enough",0,"KKKT","KKKT"
"344",24532,"functional",-9.28921042,33.16647143,"Mbeya","wug","enough",0,"KKKT","KKKT"
"345",29850,"functional",-9.25127898,33.16271391,"Mbeya","wug","enough",0,"KKKT","KKKT"
"346",32181,"functional",-9.2398508,33.16434888,"Mbeya","wug","enough",0,"KKKT","KKKT"
"347",34742,"non-functional",-9.25498623,33.24315491,"Mbeya","wug","enough",0,"KKKT","KKKT"
"348",35079,"non-functional",-9.27009411,33.15380291,"Mbeya","wug","enough",0,"KKKT","KKKT"
"349",36616,"functional",-9.25015729,33.16192771,"Mbeya","wug","enough",0,"KKKT","KKKT"
"350",44511,"non-functional",-9.26332947,33.23775859,"Mbeya","wug","enough",0,"KKKT","KKKT"
"351",45284,"functional",-9.24002156,33.15895634,"Mbeya","wug","enough",0,"KKKT","KKKT"
"352",45797,"non-functional",-9.25986064,33.23750895,"Mbeya","wug","enough",0,"KKKT","KKKT"
"353",45802,"non-functional",-9.2628253,33.23684217,"Mbeya","wug","enough",0,"KKKT","KKKT"
"354",46014,"functional-needs-repair",-9.26514491,33.21950397,"Mbeya","wug","enough",0,"KKKT","KKKT"
"355",46430,"functional",-9.26592818,33.17372887,"Mbeya","wug","enough",0,"KKKT","KKKT"
"356",48658,"non-functional",-9.26449253,33.15619038,"Mbeya","wug","enough",0,"KKKT","KKKT"
"357",49613,"functional",-9.24666911,33.16675719,"Mbeya","wug","enough",0,"KKKT","KKKT"
"358",49826,"functional",-9.24018507,33.15904025,"Mbeya","wug","enough",0,"KKKT","KKKT"
"359",55151,"functional",-9.25411385,33.16472709,"Mbeya","wug","enough",0,"KKKT","KKKT"
"360",55403,"non-functional",-9.26914512,33.14860859,"Mbeya","wug","enough",0,"KKKT","KKKT"
"361",55907,"non-functional",-9.27704513,33.13450976,"Mbeya","wug","enough",0,"KKKT","KKKT"
"362",56417,"functional",-9.22754898,33.16825899,"Mbeya","wug","enough",0,"KKKT","KKKT"
"363",57228,"functional",-9.25187173,33.16649652,"Mbeya","wug","enough",0,"KKKT","KKKT"
"364",59942,"functional",-9.25645577,33.24060862,"Mbeya","wug","enough",0,"KKKT","KKKT"
"365",60402,"functional",-9.22998532,33.17097593,"Mbeya","wug","enough",0,"KKKT","KKKT"
"366",65486,"functional",-9.26241413,33.15345994,"Mbeya","wug","enough",0,"KKKT","KKKT"
"367",66740,"functional",-9.22633547,33.16450405,"Mbeya","wug","enough",0,"KKKT","KKKT"
"368",69503,"functional",-9.23857325,33.17144086,"Mbeya","wug","enough",0,"KKKT","KKKT"
"369",72161,"non-functional",-9.25919617,33.23612366,"Mbeya","wug","enough",0,"KKKT","KKKT"
"370",2642,"functional",-8.99839166,33.66261329,"Mbeya","wug","enough",0,"Other","Other"
"371",4133,"non-functional",-8.98619944,33.6605602,"Mbeya","wug","enough",0,"Other","Other"
"372",4567,"functional-needs-repair",-8.99695985,33.69077699,"Mbeya","wug","enough",0,"Other","Other"
"373",5254,"non-functional",-8.99485134,33.66099037,"Mbeya","wug","enough",0,"Other","Other"
"374",7378,"functional",-9.00204337,33.66969637,"Mbeya","wug","enough",0,"Other","Other"
"375",9927,"functional",-8.99530829,33.66826776,"Mbeya","wug","enough",0,"Other","Other"
"376",12097,"functional",-8.99616924,33.68947616,"Mbeya","wug","enough",0,"Other","Other"
"377",13047,"functional",-8.99970321,33.66284288,"Mbeya","wug","enough",0,"Other","Other"
"378",13394,"functional",-8.99586017,33.66397765,"Mbeya","wug","enough",0,"Other","Other"
"379",17524,"functional-needs-repair",-9.00190152,33.66361213,"Mbeya","wug","enough",0,"Other","Other"
"380",21217,"functional",-9.00103555,33.6790858,"Mbeya","wug","enough",0,"Other","Other"
"381",24671,"non-functional",-8.99209048,33.66034918,"Mbeya","wug","enough",0,"Other","Other"
"382",24900,"functional",-8.99357117,33.6885803,"Mbeya","wug","enough",0,"Other","Other"
"383",27642,"functional",-9.00218904,33.66776584,"Mbeya","wug","enough",0,"Other","Other"
"384",33120,"functional",-8.99832179,33.68406544,"Mbeya","wug","enough",0,"Other","Other"
"385",36239,"functional-needs-repair",-9.0061557,33.66309273,"Mbeya","wug","enough",0,"Other","Other"
"386",36759,"functional",-8.9955644,33.66268246,"Mbeya","wug","enough",0,"Other","Other"
"387",37094,"functional",-9.00052312,33.66616355,"Mbeya","wug","enough",0,"Other","Other"
"388",37535,"functional",-8.99635737,33.66357203,"Mbeya","wug","enough",0,"Other","Other"
"389",39748,"functional",-8.99781016,33.68961338,"Mbeya","wug","enough",0,"Other","Other"
"390",40364,"functional-needs-repair",-9.00001923,33.66405881,"Mbeya","wug","enough",0,"Other","Other"
"391",45876,"functional",-8.99872192,33.66509152,"Mbeya","wug","enough",0,"Other","Other"
"392",46420,"functional",-8.98779642,33.69005422,"Mbeya","wug","enough",0,"Other","Other"
"393",46679,"functional",-9.0075393,33.66338024,"Mbeya","wug","enough",0,"Other","Other"
"394",46722,"functional-needs-repair",-8.99556603,33.6656201,"Mbeya","wug","enough",0,"Other","Other"
"395",47527,"functional",-9.00153549,33.6700492,"Mbeya","wug","enough",0,"Other","Other"
"396",50717,"functional",-8.99733885,33.66179654,"Mbeya","wug","enough",0,"Other","Other"
"397",52205,"functional-needs-repair",-8.99005016,33.68966644,"Mbeya","wug","enough",0,"Other","Other"
"398",52647,"functional",-9.00182143,33.66533245,"Mbeya","wug","enough",0,"Other","Other"
"399",56321,"functional-needs-repair",-8.99724536,33.68823162,"Mbeya","wug","enough",0,"Other","Other"
"400",56816,"functional-needs-repair",-8.99673855,33.68678622,"Mbeya","wug","enough",0,"Other","Other"
"401",62287,"functional-needs-repair",-8.99732981,33.66182651,"Mbeya","wug","enough",0,"Other","Other"
"402",63577,"functional-needs-repair",-8.99104184,33.65980362,"Mbeya","wug","enough",0,"Other","Other"
"403",70330,"non-functional",-8.98354976,33.66204822,"Mbeya","wug","enough",0,"Other","Other"
"404",70729,"functional",-8.99717826,33.68535213,"Mbeya","wug","enough",0,"Other","Other"
